ID,国語,判定
20190223,96, 
20190224,51, 
20190225,19, 
20190226,56, 
20190227,92, 
20190228,61, 
20190229,57, 
20190230,47, 
20190231,40, 
20190232,62, 
20190233,76, 
20190234,74, 
20190235,1, 
20190236,57, 
20190237,94, 
20190238,20, 
20190239,55, 
20190240,41, 
20190241,38, 
20190242,82, 
20190243,51, 
20190244,3, 
20190245,83, 
20190246,91, 
20190247,89, 
20190248,38, 
20190249,64, 
20190250,55, 
20190251,89, 
20190252,50, 
20190253,11, 
20190254,84, 
20190255,4, 
20190256,62, 
20190257,24, 
20190258,81, 
20190259,64, 
20190260,83, 
20190261,34, 
20190262,97, 
20190263,69, 
20190264,76, 
20190265,98, 
20190266,41, 
20190267,1, 
20190268,54, 
20190269,8, 
20190270,84, 
20190271,83, 
20190272,49, 
20190273,2, 
20190274,90, 
20190275,64, 
20190276,70, 
20190277,25, 
20190278,12, 
20190279,12, 
20190280,90, 
20190281,6, 
20190282,99, 
20190283,92, 
20190284,39, 
20190285,71, 
20190286,40, 
20190287,98, 
20190288,86, 
20190289,52, 
20190290,30, 
20190291,28, 
20190292,84, 
20190293,46, 
20190294,61, 
20190295,73, 
20190296,54, 
20190297,27, 
20190298,12, 
20190299,73, 
20190300,14, 
20190301,45, 
20190302,27, 
20190303,14, 
20190304,40, 
20190305,84, 
20190306,70, 
20190307,83, 
20190308,16, 
20190309,73, 
20190310,10, 
20190311,0, 
20190312,16, 
20190313,44, 
20190314,23, 
20190315,76, 
20190316,9, 
20190317,9, 
20190318,97, 
20190319,93, 
20190320,10, 
20190321,57, 
20190322,40, 
20190323,18, 
20190324,30, 
20190325,89, 
20190326,67, 
20190327,30, 
20190328,42, 
20190329,93, 
20190330,38, 
20190331,96, 
20190332,32, 
20190333,69, 
20190334,67, 
20190335,38, 
20190336,92, 
20190337,6, 
20190338,83, 
20190339,87, 
20190340,52, 
20190341,63, 
20190342,2, 
20190343,77, 
20190344,90, 
20190345,53, 
20190346,12, 
20190347,41, 
20190348,28, 
20190349,22, 
20190350,95, 
20190351,95, 
20190352,59, 
20190353,17, 
20190354,99, 
20190355,26, 
20190356,14, 
20190357,57, 
20190358,76, 
20190359,96, 
20190360,66, 
20190361,41, 
20190362,51, 
20190363,27, 
20190364,44, 
20190365,21, 
20190366,90, 
20190367,4, 
20190368,87, 
20190369,53, 
20190370,3, 
20190371,25, 
20190372,15, 
20190373,91, 
20190374,16, 
20190375,24, 
20190376,10, 
20190377,79, 
20190378,21, 
20190379,70, 
20190380,88, 
20190381,86, 
20190382,25, 
20190383,80, 
20190384,58, 
20190385,30, 
20190386,14, 
20190387,9, 
20190388,25, 
20190389,88, 
20190390,81, 
20190391,13, 
20190392,23, 
20190393,54, 
20190394,6, 
20190395,68, 
20190396,17, 
20190397,70, 
20190398,40, 
20190399,45, 
20190400,77, 
20190401,96, 
20190402,44, 
20190403,76, 
20190404,31, 
20190405,30, 
20190406,75, 
20190407,34, 
20190408,75, 
20190409,45, 
20190410,11, 
20190411,9, 
20190412,4, 
20190413,81, 
20190414,0, 
20190415,78, 
20190416,31, 
20190417,55, 
20190418,57, 
20190419,95, 
20190420,52, 
20190421,16, 
20190422,70, 
20190423,3, 
20190424,94, 
20190425,21, 
20190426,35, 
20190427,73, 
20190428,34, 
20190429,88, 
20190430,63, 
20190431,41, 
20190432,29, 
20190433,12, 
20190434,89, 
20190435,45, 
20190436,15, 
20190437,86, 
20190438,21, 
20190439,4, 
20190440,10, 
20190441,88, 
20190442,4, 
20190443,37, 
20190444,98, 
20190445,51, 
20190446,5, 
20190447,57, 
20190448,59, 
20190449,46, 
20190450,17, 
20190451,22, 
20190452,40, 
20190453,70, 
20190454,30, 
20190455,46, 
20190456,25, 
20190457,28, 
20190458,56, 
20190459,48, 
20190460,79, 
20190461,37, 
20190462,44, 
20190463,95, 
20190464,91, 
20190465,98, 
20190466,9, 
20190467,34, 
20190468,38, 
20190469,68, 
20190470,73, 
20190471,86, 
20190472,2, 
20190473,73, 
20190474,66, 
20190475,39, 
20190476,81, 
20190477,47, 
20190478,95, 
20190479,16, 
20190480,26, 
20190481,34, 
20190482,97, 
20190483,49, 
20190484,9, 
20190485,43, 
20190486,69, 
20190487,94, 
20190488,36, 
20190489,30, 
20190490,26, 
20190491,41, 
20190492,66, 
20190493,1, 
20190494,61, 
20190495,38, 
20190496,31, 
20190497,46, 
20190498,80, 
20190499,56, 
20190500,42, 
20190501,2, 
20190502,17, 
20190503,1, 
20190504,48, 
20190505,3, 
20190506,97, 
20190507,73, 
20190508,93, 
20190509,98, 
20190510,57, 
20190511,67, 
20190512,39, 
20190513,51, 
20190514,94, 
20190515,94, 
20190516,86, 
20190517,77, 
20190518,24, 
20190519,4, 
20190520,62, 
20190521,47, 
20190522,26, 
20190523,80, 
20190524,21, 
20190525,80, 
20190526,82, 
20190527,32, 
20190528,27, 
20190529,85, 
20190530,35, 
20190531,51, 
20190532,29, 
20190533,98, 
20190534,52, 
20190535,76, 
20190536,17, 
20190537,50, 
20190538,0, 
20190539,25, 
20190540,10, 
20190541,1, 
20190542,87, 
20190543,87, 
20190544,88, 
20190545,4, 
20190546,52, 
20190547,61, 
20190548,47, 
20190549,13, 
20190550,51, 
20190551,4, 
20190552,76, 
20190553,30, 
20190554,84, 
20190555,88, 
20190556,45, 
20190557,93, 
20190558,5, 
20190559,77, 
20190560,43, 
20190561,28, 
20190562,63, 
20190563,40, 
20190564,94, 
20190565,60, 
20190566,20, 
20190567,92, 
20190568,0, 
20190569,72, 
20190570,99, 
20190571,6, 
20190572,0, 
20190573,31, 
20190574,4, 
20190575,57, 
20190576,17, 
20190577,28, 
20190578,33, 
20190579,94, 
20190580,62, 
20190581,62, 
20190582,70, 
20190583,98, 
20190584,29, 
20190585,14, 
20190586,72, 
20190587,20, 
20190588,97, 
20190589,61, 
20190590,5, 
20190591,4, 
20190592,59, 
20190593,14, 
20190594,4, 
20190595,80, 
20190596,31, 
20190597,63, 
20190598,66, 
20190599,56, 
20190600,99, 
20190601,13, 
20190602,98, 
20190603,69, 
20190604,55, 
20190605,38, 
20190606,41, 
20190607,77, 
20190608,4, 
20190609,59, 
20190610,80, 
20190611,2, 
20190612,61, 
20190613,19, 
20190614,51, 
20190615,68, 
20190616,95, 
20190617,75, 
20190618,62, 
20190619,22, 
20190620,9, 
20190621,54, 
20190622,16, 
20190623,72, 
20190624,46, 
20190625,47, 
20190626,26, 
20190627,98, 
20190628,44, 
20190629,55, 
20190630,34, 
20190631,43, 
20190632,85, 
20190633,59, 
20190634,35, 
20190635,31, 
20190636,44, 
20190637,67, 
20190638,56, 
20190639,68, 
20190640,62, 
20190641,77, 
20190642,3, 
20190643,71, 
20190644,46, 
20190645,69, 
20190646,37, 
20190647,15, 
20190648,40, 
20190649,18, 
20190650,53, 
20190651,24, 
20190652,37, 
20190653,67, 
20190654,11, 
20190655,39, 
20190656,76, 
20190657,93, 
20190658,79, 
20190659,14, 
20190660,51, 
20190661,76, 
20190662,16, 
20190663,72, 
20190664,10, 
20190665,3, 
20190666,42, 
20190667,82, 
20190668,85, 
20190669,18, 
20190670,22, 
20190671,50, 
20190672,95, 
20190673,47, 
20190674,6, 
20190675,4, 
20190676,64, 
20190677,18, 
20190678,27, 
20190679,38, 
20190680,25, 
20190681,76, 
20190682,77, 
20190683,73, 
20190684,12, 
20190685,79, 
20190686,86, 
20190687,53, 
20190688,70, 
20190689,68, 
20190690,18, 
20190691,83, 
20190692,79, 
20190693,13, 
20190694,4, 
20190695,9, 
20190696,76, 
20190697,15, 
20190698,63, 
20190699,23, 
20190700,38, 
20190701,40, 
20190702,66, 
20190703,64, 
20190704,74, 
20190705,91, 
20190706,80, 
20190707,81, 
20190708,97, 
20190709,20, 
20190710,99, 
20190711,25, 
20190712,59, 
20190713,1, 
20190714,64, 
20190715,22, 
20190716,53, 
20190717,52, 
20190718,13, 
20190719,38, 
20190720,8, 
20190721,17, 
20190722,38, 
20190723,59, 
20190724,49, 
20190725,6, 
20190726,34, 
20190727,8, 
20190728,67, 
20190729,13, 
20190730,65, 
20190731,7, 
20190732,67, 
20190733,3, 
20190734,48, 
20190735,16, 
20190736,46, 
20190737,65, 
20190738,25, 
20190739,87, 
20190740,87, 
20190741,89, 
20190742,33, 
20190743,9, 
20190744,53, 
20190745,78, 
20190746,62, 
20190747,20, 
20190748,54, 
20190749,89, 
20190750,53, 
20190751,51, 
20190752,54, 
20190753,16, 
20190754,18, 
20190755,14, 
20190756,23, 
20190757,93, 
20190758,85, 
20190759,13, 
20190760,86, 
20190761,70, 
20190762,95, 
20190763,47, 
20190764,8, 
20190765,97, 
20190766,57, 
20190767,80, 
20190768,17, 
20190769,5, 
20190770,79, 
20190771,38, 
20190772,82, 
20190773,13, 
20190774,6, 
20190775,37, 
20190776,48, 
20190777,76, 
20190778,42, 
20190779,71, 
20190780,74, 
20190781,53, 
20190782,78, 
20190783,33, 
20190784,77, 
20190785,61, 
20190786,16, 
20190787,98, 
20190788,96, 
20190789,12, 
20190790,8, 
20190791,65, 
20190792,11, 
20190793,3, 
20190794,26, 
20190795,57, 
20190796,45, 
20190797,80, 
20190798,65, 
20190799,78, 
20190800,83, 
20190801,65, 
20190802,28, 
20190803,48, 
20190804,28, 
20190805,94, 
20190806,18, 
20190807,26, 
20190808,36, 
20190809,46, 
20190810,96, 
20190811,77, 
20190812,39, 
20190813,31, 
20190814,84, 
20190815,22, 
20190816,44, 
20190817,26, 
20190818,5, 
20190819,79, 
20190820,82, 
20190821,64, 
20190822,4, 
20190823,97, 
20190824,45, 
20190825,39, 
20190826,65, 
20190827,21, 
20190828,55, 
20190829,2, 
20190830,80, 
20190831,35, 
20190832,0, 
20190833,89, 
20190834,45, 
20190835,94, 
20190836,27, 
20190837,95, 
20190838,79, 
20190839,42, 
20190840,3, 
20190841,82, 
20190842,1, 
20190843,44, 
20190844,13, 
20190845,89, 
20190846,26, 
20190847,10, 
20190848,96, 
20190849,92, 
20190850,68, 
20190851,18, 
20190852,3, 
20190853,6, 
20190854,47, 
20190855,50, 
20190856,31, 
20190857,49, 
20190858,92, 
20190859,96, 
20190860,26, 
20190861,18, 
20190862,35, 
20190863,59, 
20190864,85, 
20190865,25, 
20190866,62, 
20190867,90, 
20190868,48, 
20190869,60, 
20190870,31, 
20190871,66, 
20190872,85, 
20190873,43, 
20190874,59, 
20190875,41, 
20190876,69, 
20190877,34, 
20190878,79, 
20190879,24, 
20190880,29, 
20190881,87, 
20190882,35, 
20190883,6, 
20190884,69, 
20190885,37, 
20190886,19, 
20190887,98, 
20190888,98, 
20190889,70, 
20190890,38, 
20190891,11, 
20190892,65, 
20190893,35, 
20190894,87, 
20190895,23, 
20190896,87, 
20190897,35, 
20190898,77, 
20190899,35, 
20190900,14, 
20190901,63, 
20190902,16, 
20190903,15, 
20190904,43, 
20190905,39, 
20190906,57, 
20190907,47, 
20190908,20, 
20190909,98, 
20190910,76, 
20190911,25, 
20190912,13, 
20190913,16, 
20190914,91, 
20190915,46, 
20190916,64, 
20190917,24, 
20190918,10, 
20190919,44, 
20190920,90, 
20190921,49, 
20190922,75, 
20190923,11, 
20190924,75, 
20190925,31, 
20190926,91, 
20190927,39, 
20190928,99, 
20190929,46, 
20190930,81, 
20190931,38, 
20190932,77, 
20190933,29, 
20190934,30, 
20190935,1, 
20190936,54, 
20190937,24, 
20190938,31, 
20190939,28, 
20190940,96, 
20190941,73, 
20190942,20, 
20190943,92, 
20190944,98, 
20190945,64, 
20190946,79, 
20190947,26, 
20190948,39, 
20190949,61, 
20190950,52, 
20190951,62, 
20190952,97, 
20190953,13, 
20190954,76, 
20190955,84, 
20190956,86, 
20190957,53, 
20190958,50, 
20190959,95, 
20190960,66, 
20190961,2, 
20190962,94, 
20190963,89, 
20190964,27, 
20190965,52, 
20190966,79, 
20190967,74, 
20190968,92, 
20190969,6, 
20190970,67, 
20190971,57, 
20190972,26, 
20190973,65, 
20190974,52, 
20190975,0, 
20190976,67, 
20190977,8, 
20190978,73, 
20190979,99, 
20190980,90, 
20190981,18, 
20190982,70, 
20190983,58, 
20190984,21, 
20190985,91, 
20190986,2, 
20190987,48, 
20190988,93, 
20190989,94, 
20190990,72, 
20190991,82, 
20190992,76, 
20190993,49, 
20190994,28, 
20190995,26, 
20190996,91, 
20190997,49, 
20190998,75, 
20190999,63, 
20191000,10, 
20191001,89, 
20191002,28, 
20191003,97, 
20191004,14, 
20191005,83, 
20191006,75, 
20191007,5, 
20191008,53, 
20191009,96, 
20191010,8, 
20191011,17, 
20191012,95, 
20191013,60, 
20191014,52, 
20191015,14, 
20191016,2, 
20191017,86, 
20191018,37, 
20191019,19, 
20191020,18, 
20191021,27, 
20191022,17, 
20191023,62, 
20191024,14, 
20191025,85, 
20191026,60, 
20191027,49, 
20191028,98, 
20191029,58, 
20191030,31, 
20191031,23, 
20191032,17, 
20191033,69, 
20191034,79, 
20191035,71, 
20191036,30, 
20191037,27, 
20191038,23, 
20191039,8, 
20191040,58, 
20191041,90, 
20191042,42, 
20191043,27, 
20191044,46, 
20191045,87, 
20191046,44, 
20191047,34, 
20191048,30, 
20191049,9, 
20191050,32, 
20191051,35, 
20191052,20, 
20191053,81, 
20191054,93, 
20191055,7, 
20191056,89, 
20191057,93, 
20191058,50, 
20191059,71, 
20191060,88, 
20191061,77, 
20191062,27, 
20191063,74, 
20191064,87, 
20191065,72, 
20191066,8, 
20191067,44, 
20191068,47, 
20191069,3, 
20191070,38, 
20191071,7, 
20191072,83, 
20191073,44, 
20191074,78, 
20191075,27, 
20191076,78, 
20191077,49, 
20191078,97, 
20191079,77, 
20191080,11, 
20191081,72, 
20191082,56, 
20191083,94, 
20191084,88, 
20191085,57, 
20191086,6, 
20191087,48, 
20191088,72, 
20191089,87, 
20191090,28, 
20191091,51, 
20191092,97, 
20191093,61, 
20191094,76, 
20191095,36, 
20191096,84, 
20191097,20, 
20191098,73, 
20191099,8, 
20191100,37, 
20191101,41, 
20191102,70, 
20191103,92, 
20191104,77, 
20191105,55, 
20191106,53, 
20191107,69, 
20191108,53, 
20191109,40, 
20191110,50, 
20191111,6, 
20191112,22, 
20191113,15, 
20191114,52, 
20191115,54, 
20191116,42, 
20191117,28, 
20191118,33, 
20191119,28, 
20191120,2, 
20191121,57, 
20191122,79, 
20191123,99, 
20191124,67, 
20191125,14, 
20191126,68, 
20191127,90, 
20191128,7, 
20191129,8, 
20191130,32, 
20191131,80, 
20191132,12, 
20191133,67, 
20191134,11, 
20191135,31, 
20191136,60, 
20191137,56, 
20191138,65, 
20191139,38, 
20191140,6, 
20191141,40, 
20191142,98, 
20191143,24, 
20191144,45, 
20191145,74, 
20191146,88, 
20191147,1, 
20191148,68, 
20191149,38, 
20191150,54, 
20191151,65, 
20191152,51, 
20191153,3, 
20191154,45, 
20191155,41, 
20191156,27, 
20191157,64, 
20191158,66, 
20191159,3, 
20191160,58, 
20191161,4, 
20191162,12, 
20191163,11, 
20191164,73, 
20191165,32, 
20191166,89, 
20191167,41, 
20191168,31, 
20191169,0, 
20191170,25, 
20191171,56, 
20191172,42, 
20191173,16, 
20191174,82, 
20191175,63, 
20191176,4, 
20191177,51, 
20191178,39, 
20191179,29, 
20191180,67, 
20191181,81, 
20191182,78, 
20191183,93, 
20191184,74, 
20191185,90, 
20191186,54, 
20191187,68, 
20191188,40, 
20191189,94, 
20191190,98, 
20191191,85, 
20191192,86, 
20191193,80, 
20191194,87, 
20191195,60, 
20191196,59, 
20191197,79, 
20191198,1, 
20191199,90, 
20191200,84, 
20191201,87, 
20191202,29, 
20191203,47, 
20191204,39, 
20191205,70, 
20191206,16, 
20191207,82, 
20191208,80, 
20191209,48, 
20191210,15, 
20191211,57, 
20191212,55, 
20191213,35, 
20191214,48, 
20191215,29, 
20191216,71, 
20191217,2, 
20191218,57, 
20191219,71, 
20191220,46, 
20191221,25, 
20191222,18, 
20191223,4, 
20191224,47, 
20191225,67, 
20191226,47, 
20191227,95, 
20191228,24, 
20191229,80, 
20191230,77, 
20191231,64, 
20191232,90, 
20191233,83, 
20191234,10, 
20191235,24, 
20191236,38, 
20191237,0, 
20191238,42, 
20191239,84, 
20191240,60, 
20191241,39, 
20191242,8, 
20191243,23, 
20191244,36, 
20191245,18, 
20191246,93, 
20191247,19, 
20191248,72, 
20191249,9, 
20191250,9, 
20191251,63, 
20191252,94, 
20191253,88, 
20191254,72, 
20191255,88, 
20191256,0, 
20191257,34, 
20191258,60, 
20191259,31, 
20191260,52, 
20191261,59, 
20191262,28, 
20191263,95, 
20191264,64, 
20191265,26, 
20191266,51, 
20191267,72, 
20191268,13, 
20191269,72, 
20191270,80, 
20191271,11, 
20191272,5, 
20191273,40, 
20191274,75, 
20191275,26, 
20191276,49, 
20191277,56, 
20191278,85, 
20191279,26, 
20191280,38, 
20191281,9, 
20191282,12, 
20191283,65, 
20191284,54, 
20191285,26, 
20191286,49, 
20191287,85, 
20191288,15, 
20191289,58, 
20191290,88, 
20191291,57, 
20191292,20, 
20191293,29, 
20191294,58, 
20191295,54, 
20191296,31, 
20191297,47, 
20191298,33, 
20191299,48, 
20191300,69, 
20191301,31, 
20191302,70, 
20191303,66, 
20191304,67, 
20191305,53, 
20191306,93, 
20191307,94, 
20191308,9, 
20191309,78, 
20191310,84, 
20191311,32, 
20191312,23, 
20191313,42, 
20191314,91, 
20191315,74, 
20191316,23, 
20191317,58, 
20191318,80, 
20191319,55, 
20191320,30, 
20191321,48, 
20191322,61, 
20191323,64, 
20191324,65, 
20191325,78, 
20191326,71, 
20191327,17, 
20191328,73, 
20191329,26, 
20191330,44, 
20191331,34, 
20191332,29, 
20191333,5, 
20191334,80, 
20191335,56, 
20191336,6, 
20191337,38, 
20191338,31, 
20191339,74, 
20191340,58, 
20191341,65, 
20191342,9, 
20191343,52, 
20191344,4, 
20191345,34, 
20191346,31, 
20191347,16, 
20191348,78, 
20191349,0, 
20191350,23, 
20191351,91, 
20191352,93, 
20191353,38, 
20191354,20, 
20191355,17, 
20191356,57, 
20191357,58, 
20191358,27, 
20191359,85, 
20191360,87, 
20191361,83, 
20191362,42, 
20191363,43, 
20191364,88, 
20191365,77, 
20191366,5, 
20191367,13, 
20191368,75, 
20191369,76, 
20191370,74, 
20191371,56, 
20191372,9, 
20191373,1, 
20191374,89, 
20191375,81, 
20191376,92, 
20191377,74, 
20191378,4, 
20191379,70, 
20191380,44, 
20191381,51, 
20191382,42, 
20191383,56, 
20191384,75, 
20191385,53, 
20191386,71, 
20191387,70, 
20191388,30, 
20191389,95, 
20191390,56, 
20191391,94, 
20191392,62, 
20191393,33, 
20191394,23, 
20191395,41, 
20191396,15, 
20191397,88, 
20191398,8, 
20191399,73, 
20191400,71, 
20191401,45, 
20191402,30, 
20191403,83, 
20191404,8, 
20191405,8, 
20191406,12, 
20191407,62, 
20191408,86, 
20191409,92, 
20191410,78, 
20191411,61, 
20191412,99, 
20191413,29, 
20191414,12, 
20191415,38, 
20191416,61, 
20191417,49, 
20191418,39, 
20191419,81, 
20191420,65, 
20191421,35, 
20191422,48, 
20191423,4, 
20191424,8, 
20191425,87, 
20191426,10, 
20191427,97, 
20191428,73, 
20191429,2, 
20191430,36, 
20191431,76, 
20191432,34, 
20191433,4, 
20191434,41, 
20191435,30, 
20191436,42, 
20191437,49, 
20191438,85, 
20191439,28, 
20191440,82, 
20191441,96, 
20191442,91, 
20191443,17, 
20191444,77, 
20191445,21, 
20191446,47, 
20191447,93, 
20191448,88, 
20191449,57, 
20191450,34, 
20191451,87, 
20191452,82, 
20191453,75, 
20191454,44, 
20191455,5, 
20191456,68, 
20191457,4, 
20191458,41, 
20191459,2, 
20191460,5, 
20191461,95, 
20191462,2, 
20191463,21, 
20191464,90, 
20191465,65, 
20191466,46, 
20191467,93, 
20191468,34, 
20191469,4, 
20191470,93, 
20191471,64, 
20191472,8, 
20191473,96, 
20191474,85, 
20191475,9, 
20191476,29, 
20191477,96, 
20191478,53, 
20191479,76, 
20191480,42, 
20191481,97, 
20191482,76, 
20191483,54, 
20191484,29, 
20191485,8, 
20191486,14, 
20191487,9, 
20191488,42, 
20191489,91, 
20191490,81, 
20191491,35, 
20191492,99, 
20191493,51, 
20191494,25, 
20191495,40, 
20191496,76, 
20191497,96, 
20191498,24, 
20191499,86, 
20191500,88, 
20191501,51, 
20191502,72, 
20191503,23, 
20191504,17, 
20191505,65, 
20191506,54, 
20191507,30, 
20191508,98, 
20191509,67, 
20191510,95, 
20191511,78, 
20191512,80, 
20191513,85, 
20191514,33, 
20191515,17, 
20191516,21, 
20191517,84, 
20191518,96, 
20191519,18, 
20191520,32, 
20191521,2, 
20191522,8, 
20191523,71, 
20191524,23, 
20191525,45, 
20191526,31, 
20191527,64, 
20191528,85, 
20191529,63, 
20191530,76, 
20191531,42, 
20191532,53, 
20191533,16, 
20191534,73, 
20191535,26, 
20191536,74, 
20191537,85, 
20191538,21, 
20191539,33, 
20191540,97, 
20191541,30, 
20191542,28, 
20191543,49, 
20191544,98, 
20191545,99, 
20191546,71, 
20191547,87, 
20191548,3, 
20191549,51, 
20191550,87, 
20191551,50, 
20191552,57, 
20191553,63, 
20191554,34, 
20191555,30, 
20191556,65, 
20191557,44, 
20191558,86, 
20191559,87, 
20191560,99, 
20191561,49, 
20191562,35, 
20191563,7, 
20191564,6, 
20191565,32, 
20191566,93, 
20191567,88, 
20191568,50, 
20191569,4, 
20191570,31, 
20191571,46, 
20191572,35, 
20191573,92, 
20191574,49, 
20191575,29, 
20191576,36, 
20191577,51, 
20191578,19, 
20191579,9, 
20191580,21, 
20191581,86, 
20191582,78, 
20191583,47, 
20191584,91, 
20191585,27, 
20191586,74, 
20191587,69, 
20191588,89, 
20191589,98, 
20191590,51, 
20191591,21, 
20191592,91, 
20191593,61, 
20191594,9, 
20191595,21, 
20191596,66, 
20191597,66, 
20191598,18, 
20191599,27, 
20191600,11, 
20191601,27, 
20191602,53, 
20191603,16, 
20191604,79, 
20191605,14, 
20191606,79, 
20191607,7, 
20191608,32, 
20191609,54, 
20191610,19, 
20191611,73, 
20191612,75, 
20191613,32, 
20191614,80, 
20191615,91, 
20191616,88, 
20191617,76, 
20191618,3, 
20191619,89, 
20191620,89, 
20191621,72, 
20191622,65, 
20191623,96, 
20191624,53, 
20191625,32, 
20191626,35, 
20191627,74, 
20191628,95, 
20191629,80, 
20191630,37, 
20191631,13, 
20191632,84, 
20191633,83, 
20191634,67, 
20191635,72, 
20191636,46, 
20191637,46, 
20191638,94, 
20191639,19, 
20191640,5, 
20191641,67, 
20191642,67, 
20191643,69, 
20191644,98, 
20191645,22, 
20191646,80, 
20191647,50, 
20191648,2, 
20191649,3, 
20191650,86, 
20191651,48, 
20191652,10, 
20191653,69, 
20191654,65, 
20191655,14, 
20191656,2, 
20191657,47, 
20191658,9, 
20191659,78, 
20191660,28, 
20191661,84, 
20191662,58, 
20191663,91, 
20191664,97, 
20191665,98, 
20191666,64, 
20191667,62, 
20191668,82, 
20191669,79, 
20191670,40, 
20191671,43, 
20191672,55, 
20191673,88, 
20191674,81, 
20191675,36, 
20191676,78, 
20191677,8, 
20191678,90, 
20191679,86, 
20191680,47, 
20191681,48, 
20191682,24, 
20191683,65, 
20191684,85, 
20191685,77, 
20191686,2, 
20191687,5, 
20191688,53, 
20191689,29, 
20191690,6, 
20191691,91, 
20191692,37, 
20191693,52, 
20191694,69, 
20191695,60, 
20191696,23, 
20191697,65, 
20191698,47, 
20191699,90, 
20191700,50, 
20191701,23, 
20191702,93, 
20191703,9, 
20191704,27, 
20191705,70, 
20191706,10, 
20191707,38, 
20191708,80, 
20191709,37, 
20191710,61, 
20191711,92, 
20191712,46, 
20191713,49, 
20191714,6, 
20191715,79, 
20191716,1, 
20191717,30, 
20191718,64, 
20191719,78, 
20191720,99, 
20191721,28, 
20191722,78, 
20191723,47, 
20191724,88, 
20191725,39, 
20191726,25, 
20191727,83, 
20191728,1, 
20191729,18, 
20191730,23, 
20191731,95, 
20191732,9, 
20191733,54, 
20191734,22, 
20191735,62, 
20191736,91, 
20191737,95, 
20191738,48, 
20191739,4, 
20191740,56, 
20191741,27, 
20191742,6, 
20191743,31, 
20191744,19, 
20191745,32, 
20191746,40, 
20191747,32, 
20191748,23, 
20191749,84, 
20191750,30, 
20191751,2, 
20191752,48, 
20191753,14, 
20191754,85, 
20191755,60, 
20191756,57, 
20191757,22, 
20191758,50, 
20191759,13, 
20191760,23, 
20191761,33, 
20191762,5, 
20191763,36, 
20191764,70, 
20191765,0, 
20191766,89, 
20191767,37, 
20191768,10, 
20191769,44, 
20191770,9, 
20191771,62, 
20191772,96, 
20191773,71, 
20191774,35, 
20191775,59, 
20191776,65, 
20191777,19, 
20191778,38, 
20191779,80, 
20191780,62, 
20191781,29, 
20191782,93, 
20191783,41, 
20191784,22, 
20191785,86, 
20191786,72, 
20191787,39, 
20191788,83, 
20191789,35, 
20191790,23, 
20191791,86, 
20191792,67, 
20191793,83, 
20191794,34, 
20191795,51, 
20191796,14, 
20191797,74, 
20191798,7, 
20191799,71, 
20191800,4, 
20191801,13, 
20191802,7, 
20191803,18, 
20191804,69, 
20191805,73, 
20191806,83, 
20191807,51, 
20191808,87, 
20191809,87, 
20191810,55, 
20191811,1, 
20191812,61, 
20191813,63, 
20191814,48, 
20191815,50, 
20191816,69, 
20191817,43, 
20191818,17, 
20191819,14, 
20191820,78, 
20191821,93, 
20191822,50, 
20191823,99, 
20191824,49, 
20191825,56, 
20191826,69, 
20191827,82, 
20191828,64, 
20191829,65, 
20191830,74, 
20191831,11, 
20191832,73, 
20191833,82, 
20191834,84, 
20191835,31, 
20191836,47, 
20191837,57, 
20191838,61, 
20191839,74, 
20191840,99, 
20191841,9, 
20191842,65, 
20191843,13, 
20191844,41, 
20191845,92, 
20191846,24, 
20191847,20, 
20191848,80, 
20191849,10, 
20191850,66, 
20191851,55, 
20191852,23, 
20191853,37, 
20191854,9, 
20191855,37, 
20191856,30, 
20191857,16, 
20191858,86, 
20191859,9, 
20191860,33, 
20191861,86, 
20191862,38, 
20191863,53, 
20191864,17, 
20191865,99, 
20191866,76, 
20191867,88, 
20191868,99, 
20191869,97, 
20191870,76, 
20191871,5, 
20191872,80, 
20191873,8, 
20191874,83, 
20191875,5, 
20191876,59, 
20191877,63, 
20191878,52, 
20191879,96, 
20191880,67, 
20191881,12, 
20191882,58, 
20191883,96, 
20191884,87, 
20191885,21, 
20191886,65, 
20191887,66, 
20191888,29, 
20191889,96, 
20191890,60, 
20191891,21, 
20191892,99, 
20191893,9, 
20191894,82, 
20191895,63, 
20191896,38, 
20191897,93, 
20191898,16, 
20191899,51, 
20191900,24, 
20191901,98, 
20191902,46, 
20191903,38, 
20191904,28, 
20191905,18, 
20191906,73, 
20191907,77, 
20191908,21, 
20191909,51, 
20191910,74, 
20191911,43, 
20191912,67, 
20191913,34, 
20191914,28, 
20191915,27, 
20191916,89, 
20191917,97, 
20191918,8, 
20191919,61, 
20191920,88, 
20191921,36, 
20191922,9, 
20191923,56, 
20191924,46, 
20191925,26, 
20191926,63, 
20191927,55, 
20191928,83, 
20191929,30, 
20191930,45, 
20191931,47, 
20191932,18, 
20191933,27, 
20191934,6, 
20191935,96, 
20191936,1, 
20191937,19, 
20191938,47, 
20191939,25, 
20191940,45, 
20191941,87, 
20191942,65, 
20191943,31, 
20191944,91, 
20191945,13, 
20191946,47, 
20191947,98, 
20191948,61, 
20191949,62, 
20191950,0, 
20191951,65, 
20191952,32, 
20191953,54, 
20191954,95, 
20191955,2, 
20191956,33, 
20191957,8, 
20191958,65, 
20191959,13, 
20191960,14, 
20191961,25, 
20191962,88, 
20191963,33, 
20191964,35, 
20191965,20, 
20191966,43, 
20191967,49, 
20191968,7, 
20191969,75, 
20191970,80, 
